"host","score","rank","label","y","TP","FP"
"1","1",0,"null",0,0,0
"vcvcvcvc.dyndns.org ","7.30701260671072e-07",44,"bad",1,0.00952380952380952,4.52175842582811e-06
"vcvcvcvc.dyndns.org ","7.30715964351071e-07",45,"bad",2,0.019047619047619,4.52175842582811e-06
"vcvcvcvc.dyndns.org ","7.30737073699193e-07",46,"bad",3,0.0285714285714286,4.52175842582811e-06
"www.dnswatch.info","8.96596334008081e-07",66,"bad",4,0.0380952380952381,6.61720745243138e-06
"61.178.77.169","6.63346700141319e-06",7145,"bad",5,0.0476190476190476,0.000787227113257586
"trapbath.ru","7.67436968366034e-06",8901,"bad",6,0.0571428571428571,0.000980780431241204
"trapbath.ru","7.67437014477028e-06",8902,"bad",7,0.0666666666666667,0.000980780431241204
"61.178.77.169","7.94387764017148e-06",9434,"bad",8,0.0761904761904762,0.00103934271719522
"trapbath.ru","8.36757069220364e-06",10170,"bad",9,0.0857142857142857,0.00112040350848751
"trapbath.ru","8.36757069276786e-06",10171,"bad",10,0.0952380952380952,0.00112040350848751
"61.178.77.170","9.1288503316789e-06",11433,"bad",11,0.104761904761905,0.00125947515177944
"vcvcvcvc.dyndns.org ","1.36104050121719e-05",18395,"bad",12,0.114285714285714,0.00202718150305235
"vcvcvcvc.dyndns.org ","1.36104079018152e-05",18396,"bad",13,0.123809523809524,0.00202718150305235
"trapbath.ru","1.53487393638715e-05",20938,"bad",14,0.133333333333333,0.00230742023866282
"trapbath.ru","1.53487402849725e-05",20939,"bad",15,0.142857142857143,0.00230742023866282
"146.185.213.35","1.84312638406166e-05",25402,"bad",16,0.152380952380952,0.00279951989954197
"vcvcvcvc.dyndns.org ","2.72208135382042e-05",37258,"bad",17,0.161904761904762,0.00410696980535153
"vcvcvcvc.dyndns.org ","2.72208137597424e-05",37259,"bad",18,0.171428571428571,0.00410696980535153
"vcvcvcvc.dyndns.org ","2.72208155693526e-05",37260,"bad",19,0.180952380952381,0.00410696980535153
"vcvcvcvc.dyndns.org ","2.72208157908908e-05",37261,"bad",20,0.19047619047619,0.00410696980535153
"rwyngtbvunfpk.org\r\n","2.76462648869726e-05",37775,"bad",21,0.2,0.00416354692906982
"rwyngtbvunfpk.org\r\n","2.76462648869726e-05",37776,"bad",22,0.20952380952381,0.00416354692906982
"rwyngtbvunfpk.org\r\n","2.76462648869726e-05",37777,"bad",23,0.219047619047619,0.00416354692906982
"takeinfo.ru\r\n","2.76462648869726e-05",37778,"bad",24,0.228571428571429,0.00416354692906982
"dgyqimolcqm.cm\r\n","2.76462648869726e-05",37779,"bad",25,0.238095238095238,0.00416354692906982
"dgyqimolcqm.cm\r\n","2.76462648869726e-05",37780,"bad",26,0.247619047619048,0.00416354692906982
"dgyqimolcqm.cm\r\n","2.76462648869726e-05",37781,"bad",27,0.257142857142857,0.00416354692906982
"dgyqimolcqm.cm\r\n","2.76462648869726e-05",37782,"bad",28,0.266666666666667,0.00416354692906982
"nginx/0.7.67\r\n","2.77587153736326e-05",37940,"bad",29,0.276190476190476,0.00418086195523702
"nginx/0.7.67\r\n","2.78711658135053e-05",38060,"bad",30,0.285714285714286,0.00419398608335101
"mugspade.ru","4.06673651985673e-05",53550,"bad",31,0.295238095238095,0.00590221818719617
"http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1","4.61481116821135e-05",59819,"bad",32,0.304761904761905,0.0065934957923935
"http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1","4.61481116821135e-05",59820,"bad",33,0.314285714285714,0.0065934957923935
"http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1","4.61481116821135e-05",59821,"bad",34,0.323809523809524,0.0065934957923935
"http://65.49.23.146/55fcc3c269a4de6b730bda9b1163cbd5:s95k9uzazy:1","4.61481116821135e-05",59822,"bad",35,0.333333333333333,0.0065934957923935
"trapbath.ru","4.61481116821135e-05",59823,"bad",36,0.342857142857143,0.0065934957923935
"trapbath.ru","4.61481116821135e-05",59824,"bad",37,0.352380952380952,0.0065934957923935
"trapbath.ru","4.61481116821135e-05",59825,"bad",38,0.361904761904762,0.0065934957923935
"sgb-sy.com","4.61481116821135e-05",59826,"bad",39,0.371428571428571,0.0065934957923935
"sgb-sy.com","4.61481116821135e-05",59827,"bad",40,0.380952380952381,0.0065934957923935
"sgb-sy.com","4.61481116821135e-05",59828,"bad",41,0.39047619047619,0.0065934957923935
"sgb-sy.com","4.61481116821135e-05",59829,"bad",42,0.4,0.0065934957923935
"telecrop.com","4.61481116821135e-05",59830,"bad",43,0.40952380952381,0.0065934957923935
"telecrop.com","4.61481116821135e-05",59831,"bad",44,0.419047619047619,0.0065934957923935
"telecrop.com","4.61481116821135e-05",59832,"bad",45,0.428571428571429,0.0065934957923935
"telecrop.com","4.61481116821135e-05",59833,"bad",46,0.438095238095238,0.0065934957923935
"nginx","4.61481116821135e-05",59834,"bad",47,0.447619047619048,0.0065934957923935
"nginx","4.61481116821135e-05",59835,"bad",48,0.457142857142857,0.0065934957923935
"www.download.windowsupdate.com","4.61481116821135e-05",59836,"bad",49,0.466666666666667,0.0065934957923935
"www.download.windowsupdate.com","4.61481116821135e-05",59837,"bad",50,0.476190476190476,0.0065934957923935
"www.download.windowsupdate.com","4.61481116821135e-05",59838,"bad",51,0.485714285714286,0.0065934957923935
"www.download.windowsupdate.com","4.61481116821135e-05",59839,"bad",52,0.495238095238095,0.0065934957923935
"www.download.windowsupdate.com","4.61481116821135e-05",59840,"bad",53,0.504761904761905,0.0065934957923935
"64.235.43.131","4.61946146246349e-05",59900,"bad",54,0.514285714285714,0.00660000271305506
"64.235.43.131","4.63341224610338e-05",60078,"bad",55,0.523809523809524,0.00661952347503973
"mugspade.ru","4.91516419263165e-05",63305,"bad",56,0.533333333333333,0.00697530866239879
"www.dnswatch.info","4.91988222224387e-05",63372,"bad",57,0.542857142857143,0.00698258759059646
"rwyngtbvunfpk.org\r\n","5.52925297706307e-05",69956,"bad",58,0.552380952380952,0.00770860553491906
"rwyngtbvunfpk.org\r\n","5.52925297706307e-05",69957,"bad",59,0.561904761904762,0.00770860553491906
"64.235.43.131","5.52925297706307e-05",69958,"bad",60,0.571428571428571,0.00770860553491906
"64.235.43.131","5.52925297706307e-05",69959,"bad",61,0.580952380952381,0.00770860553491906
"64.235.43.131","5.52925297706307e-05",69960,"bad",62,0.59047619047619,0.00770860553491906
"takeinfo.ru\r\n","5.52925297706307e-05",69961,"bad",63,0.6,0.00770860553491906
"takeinfo.ru\r\n","5.52925297706307e-05",69962,"bad",64,0.60952380952381,0.00770860553491906
"takeinfo.ru\r\n","5.52925297706307e-05",69963,"bad",65,0.619047619047619,0.00770860553491906
"takeinfo.ru\r\n","5.52925297706307e-05",69964,"bad",66,0.628571428571429,0.00770860553491906
"nginx/0.7.67\r\n","5.52925297706307e-05",69965,"bad",67,0.638095238095238,0.00770860553491906
"www.dnswatch.info","6.56554222813636e-05",80882,"bad",68,0.647619047619048,0.00891249614409807
"trapbath.ru","9.22962233586943e-05",107720,"bad",69,0.657142857142857,0.0118722627507798
"trapbath.ru","9.22962233586943e-05",107721,"bad",70,0.666666666666667,0.0118722627507798
"64.235.43.131","9.22962233586943e-05",107722,"bad",71,0.676190476190476,0.0118722627507798
"64.235.43.131","9.22962233586943e-05",107723,"bad",72,0.685714285714286,0.0118722627507798
"sgb-sy.com","9.22962233586943e-05",107724,"bad",73,0.695238095238095,0.0118722627507798
"sgb-sy.com","9.22962233586943e-05",107725,"bad",74,0.704761904761905,0.0118722627507798
"telecrop.com","9.22962233586943e-05",107726,"bad",75,0.714285714285714,0.0118722627507798
"telecrop.com","9.22962233586943e-05",107727,"bad",76,0.723809523809524,0.0118722627507798
"nginx","9.22962233586943e-05",107728,"bad",77,0.733333333333333,0.0118722627507798
"nginx","9.22962233586943e-05",107729,"bad",78,0.742857142857143,0.0118722627507798
"64.235.43.131","9.23427266423769e-05",107771,"bad",79,0.752380952380952,0.0118767845092056
"64.235.43.131","9.23427266423769e-05",107772,"bad",80,0.761904761904762,0.0118767845092056
"64.235.43.131","0.000110697510183809",125318,"bad",81,0.771428571428571,0.0138117662550874
"64.235.43.131","0.000110697510183809",125319,"bad",82,0.780952380952381,0.0138117662550874
"nginx/0.7.67\r\n","0.000110697510183809",125320,"bad",83,0.79047619047619,0.0138117662550874
"nginx/0.7.67\r\n","0.000110697510183809",125321,"bad",84,0.8,0.0138117662550874
"146.185.213.35","0.000123270950314465",137309,"bad",85,0.80952380952381,0.0151337740172923
"146.185.213.35","0.000123607866189455",137637,"bad",86,0.819047619047619,0.0151698377979081
"nginx","0.000138444335036911",150375,"bad",87,0.828571428571429,0.0165745606532684
"nginx","0.000138444335036911",150376,"bad",88,0.838095238095238,0.0165745606532684
"nginx","0.000138444335036911",150377,"bad",89,0.847619047619048,0.0165745606532684
"nginx","0.000138444335036911",150378,"bad",90,0.857142857142857,0.0165745606532684
"nginx","0.000138444335036911",150379,"bad",91,0.866666666666667,0.0165745606532684
"nginx","0.000138444335036911",150380,"bad",92,0.876190476190476,0.0165745606532684
"www.redlinesys.net","0.000165980613658114",174134,"bad",93,0.885714285714286,0.0191942027968951
"mugspade.ru","0.000174725375111886",181338,"bad",94,0.895238095238095,0.0199885985515595
"omegaartworld.com","0.000204410960468058",203976,"bad",95,0.904761904761905,0.0224851606365709
"omegaartworld.com","0.000217578251013666",213823,"bad",96,0.914285714285714,0.0235710443795149
"firewall.happytohell.com","0.000277149092541916",257698,"bad",97,0.923809523809524,0.0284097670423145
"firewall.happytohell.com","0.000295168778537375",270467,"bad",98,0.933333333333333,0.0298179087881919
"www.redlinesys.net","0.000299984862529837",273812,"bad",99,0.942857142857143,0.0301867078168741
"www.redlinesys.net","0.000336235518369971",298384,"bad",100,0.952380952380952,0.0328965645554356
"firewall.happytohell.com","0.000406329637719359",343726,"bad",101,0.961904761904762,0.0378970779404471
"omegaartworld.com","0.00056464684590258",442605,"bad",102,0.971428571428571,0.0488020152484723
"firewall.happytohell.com","0.00118707543039232",773655,"bad",103,0.980952380952381,0.0853123470804715
"firewall.happytohell.com","0.00130884811400416",831928,"bad",104,0.990476190476191,0.0917389789582729
"firewall.happytohell.com","0.00335286838323486",1564698,"bad",105,1,0.172553720420118
"1","1",0,"null",106,1,1
